岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
漫画师,赛璐璐画法,41.76164175678709,彩修正,24.565671621639467,数位屏,14.739402972983678,手绘板绘制,9.676263503979943,团队精神6,3.3121638375807345,快速适应,0.9899640752454564,漫画创作流程,0.0,sai,0.0,幽默风趣,0.0,,
漫画设计师/插画设计师/手绘设计师,美术基础,11.822809715565498,手绘板绘制,8.869908211981613,创造力,6.117121276670844,想象力,2.9038180933237285,沟通积极,1.8592152661528183,团队精神6,0.0,,,,,,,,
烘培师/面点师,逻辑思考力,2.054707196131016,服务意识足,1.3820825459229087,抗压性,0.0,,,,,,,,,,,,,,
物业管理员,合同签订,29.478805945967355,营业场所管理,26.203383063082093,初级账务管理,22.927960180196834,绿化卫生管理,19.65253729731157,基建管理,16.37711441442631,招商管理,13.101691531541046,计算机操作,11.373150396212969,主动服务意识,11.169576850966019,原价管理,9.826268648655786,人际关系敏感度,8.707674149854215
珠宝销售,语言沟通,21.189344815648727,服务意识足,0.6910412729614543,高度额责任心,0.6042712367888537,极富团队合作精神,0.0,,,,,,,,,,,,
班主任/辅导员,表达沟通,19.97091428828098,语言沟通,10.594672407824364,普通话标准,2.843921160899368,高度额责任心,1.2085424735777075,极富团队合作精神,0.7469908265776627,团队意识,0.0,抗压性,0.0,,,,,,
理财顾问/理财销售,符合中欧基金,13.257475779664988,乐观开朗,13.165700300797425,口齿清晰,9.30139589010216,承压力,3.0278932833026344,事业心,0.7894795049237793,高度额责任心,0.6042712367888537,创新意识,0.0,,,,,,
瑜伽老师,二级甲,22.109104459475514,感染力,6.039322056087598,普通话标准,3.7918948811991573,亲和؜力,0.8788792310790053,责任感6,0.0,,,,,,,,,,
生产计划管理师/生产跟单员,服装的生产流程,20.2431584856136,化办公软件,1.9432293005994934,,,,,,,,,,,,,,,,
生物制药工程师/生物医药工程师,细菌的分离,28.055760085115033,生化鉴定,24.56567162163946,可服从外派,20.53927425632708,活菌计数,19.65253729731157,染色实验,14.739402972983676,分析解决问题,7.608301477508176,工作负责,2.798837953305011,学习的意识,2.1728525862251256,高度额责任心,0.2014237455962844,表达沟通,0.0
生物技术员,基本实验操作,47.624743518343664,盲色弱,29.478805945967355,检验工证书,29.478805945967355,高压灭菌锅操作证书,24.565671621639463,综合协调,20.955007988926234,透气透湿防紫外线,19.65253729731157,生产工艺流程,18.409266324049963,压力测试,18.115488515432244,生产线作业流程,17.687283567580412,微生物基础知识,12.89999886750353
用户研究专员/用户研究经理/用户研究总监,主动解决问题,63.05033073072395,口头表达,38.15189838290305,sas,36.24553185629166,竞品分析,35.37456713516081,市场研究技术,34.59837220325886,医疗市场,29.478805945967363,文字功力,29.478805945967363,研项目的方案设计,29.47880594596735,社科研究方法论,29.47880594596735,基础研究分析方法,29.47880594596735
用户运营,用户运营,91.05066041017083,互联网事物高度敏感,35.633721473147354,商业意识,30.654317314420847,产品运营工作经验,29.478805945967352,用户运营经验,29.478805945967352,youtube,29.47880594596734,instagram,26.20338306308209,利用策略,24.56567162163946,用户需求,24.397424867119867,tiktok,22.92796018019683
电商产品经理,流程设计工具,17.367754284561055,设计产品功能,14.739402972983676,交互体验,9.826268648655786,产品设计,9.646525520842332,axcure,9.104775641572902,思维灵活,7.670844605791739,创造性解决问题5,7.369701486491838,需求文档,4.913134324327891,逻辑思考力,2.910835194518939,沟通表达理,1.1635009870952904
电商顾问/电商客服,网络平台,88.43641783790204,基础护肤化妆知识,88.43641783790204,计算机操作3,88.43641783790204,社交控,88.43641783790204,热衷网购,75.8026438610589,新媒体平台,66.32731337842652,平台规则,65.30577917925213,以上文化程度,53.70445117061577,海空运出口业务知识,46.93932946780954,客户关系4,37.90132193052945
电路设计工程师,仿真工具,35.76069081484939,电性能,26.530925351370616,模拟集成电路设计知识,26.20338306308209,计算机4,25.212611607889976,vcs,25.003009483758056,电子产品设计开发流程,24.56567162163946,后端设计工具,24.56567162163946,硬件原理,24.45428395380744,无线射频电路设计,21.260021612441033,版图设计,17.38793565538297
直播运营,珠宝行业发展趋势,63.13396834655394,业务分析,61.25736668201978,直播方式,58.9576118919347,与粉丝聊天互动,43.23558205408544,推销产品,42.6855028574692,正形象气质,34.14141830275344,灵活度,29.47880594596735,表现欲,28.32823483538798,销售力,25.91552236847378,镜头感觉,16.96002651497206
知识产权律师,理解知识产权英文文献,29.478805945967352,英语成绩,29.478805945967352,知识产权法,20.468905300080742,学习欲,17.687283567580412,细心逻辑,14.739402972983676,论文发,14.37594115136095,合同法,14.139146674840392,心思缜密,11.791522378386942,英文读写,11.385025211072579,书面文字表达,11.054552229737759
短视频策划人员,策划经验,29.47880594596734,沟通学习,15.537258729878982,成功孵化经验,14.73940297298367,高度额责任心,2.719220565549842,化办公软件,2.5909724007993247,抗压性,1.4867371762586832,个人近期作品,0.0,团队协作意识,0.0,审美力,0.0,脚本撰写,0.0
硬件工程师,数字电,230.73482796766038,模拟电路,214.6300235914984,模拟电路设计经验,133.51455693260021,数字滤波器,127.43705705701379,模电/数电基础,120.17341489536527,usb,116.44128348657105,产品需求收集,88.43641783790203,模电基础知识,84.17752649655483,原理图,70.47360328444714,电子电路原理,69.51637728203275
硬件测试工程师,应用物理学基础理论,58.95761189193473,模拟电路,54.48220052501931,数字滤波器,45.38786677957116,固体物理学,44.21820891895105,测试工具的使用,42.07429575924433,方法3,41.29463623817454,数字电,40.19943596061924,固体理论,39.30507459462316,pcb设计图,30.818751670784064,电子的基础知识,29.478805945967366
礼仪员/迎宾员/接待员,三观正,57.895312495456835,160cm,45.694340103880705,170cm,37.76809224138915,护士执业资格证,35.767419727802405,身材好,28.560529548062608,幽默风趣,16.633534177386455,服务意识足,5.528330183691635,化办公软件,5.181944801598649,语言表达,2.949017749040602,高度额责任心,0.6042712367888537
社交媒体运营/抖音运营/微信运营/知乎运营/小红书运营,小红书,61.275298993819916,文案功底,47.98065720066136,文字编辑,45.16706712344475,移动互联网行业,41.30659700925881,文字功底,37.53805615902691,文案写作,34.784739433917544,新媒体运营工作经验,32.75624929394661,文笔水平,29.47880594596734,策略思,29.47880594596734,账号运营,29.47880594596734
私域运营/社区运营/流量运营/媒介运营/渠道运营/区域运营,用户增长,21.87564856181412,运营的思路,21.045012428621934,沟通反馈意识,18.766310864032068,微信聊天礼仪,17.687283567580412,社交感,11.036418481605427,社区运营模式,9.826268648655786,正形象气质,8.193940392660826,客户沟通,4.855584981014929,团队协作意识,4.311696706692924,问题意识,3.428638899052175
科研顾问,科研潜力,54.70187594634374,自觉性高,21.235668342611906,道德品质,11.589567555843063,逻辑思考力,2.054707196131016,服务意识足,0.5528330183691633,高度额责任心,0.483416989431083,身心健康,0.0,抗压性,0.0,,,,
移动web前端,开发方法,22.426629947228164,动画编写,20.77733613455093,原生开发,17.76181547466265,形象好,16.611261475567222,ajax,12.885414247862325,桌面端,12.51770910448512,前端模块化开发,11.487920702333886,移动端软件,11.47456667911136,编码习惯,10.052561115986908,编码风格,10.004079248037407
移动产品经理,积极向上,9.379778387816168,axcure,9.104775641572902,沟通协作,5.675022498614481,自驱动力,2.4622058257864374,offic办公软件,1.7069650507962308,产品设计,1.4291148919766423,创新精神,0.0,,,,,,
空乘,普通话标准,3.7918948811991573,服务意识足,0.0,,,,,,,,,,,,,,,,
策略运营/战略运营,产品转化逻辑,29.478805945967352,目标驱动感,29.478805945967352,团队协同,15.558631250194745,信息搜索,11.054552229737757,主动沟通意识,8.253262798766327,数字化公司,7.369701486491838,持续学习,4.5532572667501165,智能制造,3.684850743245919,逻辑思考力,3.082060794196524,offic办公软件,2.560447576194346
编剧,专业的写作技巧,58.957611891934704,创作潜力,22.109104459475514,写作方法,13.663818091639083,想象力丰富而有趣,12.043972973673156,阅片量丰富,10.510222826087409,文字功底,4.0508693696791624,普通话标准,3.7918948811991573,想象力,2.9038180933237285,团队精神6,2.2081092250538235,逻辑思考力,2.054707196131016
编辑,学科功底,137.2748679787465,知识储备,52.72701459255665,热爱文字工作,49.13134324327892,资料检索,47.16608951354777,新闻敏感度,46.513430397283784,文字编辑,41.23949606923216,文案基础,38.852962526571844,文化流行趋势,32.34918807558647,文字功底,31.699660305584555,采访经验,29.478805945967352
网吧网管,客离打扫桌面地面卫生,29.47880594596735,,,,,,,,,,,,,,,,,,
网约车司机,c1证,20.85812891066631,服务意识足,0.0,,,,,,,,,,,,,,,,
置业顾问,三观正,37.757812497037065,工作激情,26.428955579840178,职业道德操守,21.251228578730085,社团管理,20.469478440449134,判断力,18.45759587635656,竞争意识,15.920221241108502,进取心,12.155244887157373,大客户管理,11.15109141265532,用于挑战自我,10.447766049411088,电子商务业务销售技巧,10.382772772476029
美体教练,沟综合素质,5.666637657735024,团队意识,3.4798286443271844,亲和؜力,1.4062067697264087,服务意识足,0.5528330183691633,活动组织,0.0,,,,,,,,,,
自动化工程师,强弱电基础,58.95761189193471,电机拖动原理,44.14596362761174,机械设计,43.01930446558337,梯形图,39.30507459462314,安全模块,35.929597611213545,微生物发酵产物分离纯化经验,29.478805945967355,分析基础,29.478805945967355,电气专业知识水平,29.478805945967355,机械构造原理,26.798914496333957,电气控制原理,26.53092535137062
英语翻译师,幻灯片,83.52328351357417,客户导向精神,50.1139701081445,认真踏实,33.40931340542967,英文六级考试,29.47880594596735,英双语,29.47880594596735,印度母语,29.47880594596735,英语八级,29.47880594596735,语言功底,22.10910445947551,阿拉伯语,19.20775739542258,笔译水平,18.326942638373506
茶艺师,茶艺冲泡,29.47880594596735,向往茶,28.93342289758132,冲泡方式,27.022238783803402,介绍茶水冲泡流程,24.565671621639456,饮茶知识,22.10910445947551,茶艺师资格证,19.652537297311568,三观正,7.551562499407413,客户礼仪,4.91313432432789,服务意识足,4.146247637768726,亲和؜力,3.5155169243160214
营养师/健康管理师,专业知识储备,29.47880594596734,商务谈判,23.453043910110324,礼貌待客,10.525658208633589,团结合作意识,5.208812984174102,挑战自我,4.211257992281052,电子商务业务销售技巧,4.153109108990412,销售知识,3.68385721584927,服务意识足,2.7641650918458174,沟通表达理,2.3270019741905807,offic办公软件,1.8288911258531042
行业研究员,合成产物分离,101.94753722980374,信息搜集,85.49675122835686,英文读写,75.71041765363265,法律专业知识,74.77644757123146,分析研究,71.53560611435928,行业研究,68.73892821613013,素养4,58.95761189193472,各种制剂设备原理,58.9576118919347,分子细胞生物实验基础,58.9576118919347,书面文字表达,47.166089513547774
行政专员/行政助理,沟通反馈意识,431.62514987273755,正形象气质,284.1248831155142,问题意识,126.85963926493035,接待礼仪,103.67752127148968,亲和؜力,101.80465233491692,高160cm,101.673934712885,个人习惯,100.36831548269838,团队协作意识,99.16902425393725,阳光开朗,88.43641783790207,化办公软件,85.51910066133246
西班牙语翻译师,西班牙语国家文化,88.43641783790208,西班牙文阅读,58.957611891934725,东西方文化,56.24984158844942,文化流行趋势,47.279582572011,网络媒体运营经验,35.45968692900825,灵活解决问题,23.685583436007498,笔译水平,21.38143307810242,口语流,17.19420059055309,网络文化,14.61813057566888,文化差,12.605756954514858
西餐厨师/西点师,心态开放,19.770082036101673,沟通协调3,14.739402972983676,头脑灵活,0.0,,,,,,,,,,,,,,
视频运营,短视频运营,45.20162641103515,想象力,43.55727139985593,声音剪辑处理,29.47880594596737,创作热情,29.47880594596737,抖音平台的运营模式,29.47880594596737,可转换资源,29.478805945967352,会看数据3,29.47880594596735,剪辑思维,29.47880594596735,视频产品,29.47880594596735,文案素材,27.034284750754498
计算机视觉CV算法工程师,图像分类,78.45021769494019,目标检测算法,56.96450274045736,caffe,43.03119780426501,代码开发风格,24.94360503120315,ncnn,22.73574379569645,软件工程思维,22.67600457382104,传统图像处理方法,22.3632956886012,这些技术在图像识,17.609382762397324,模式识,17.145893401007193,学习算法,11.661160241023078
计算机辅助药物设计,药物设计方法,29.478805945967334,分子对接,26.299792037666194,虚拟筛选,25.26754795368629,分子动力学,20.230609259743225,自由能,18.950660965264714,英语阅读,2.796254454757884,药物化学,2.105628996140523,linux操作命令4,2.080829856478556,书写流,1.467753303927105,python程序,0.0
证券经纪人,合规意识,10.623024765832298,业务学习,7.693888556848879,职业操,7.429831932959305,各类金融产品特性,6.491631182819704,工作主动性,5.827817930790352,创新业务5,4.211257992281053,组织协调力,3.22832389318146,证券从业资,3.228063081191284,负责客户开发,3.0678187166244975,沟通表达理,2.3270019741905807
调饮师,三维调色功底,22.1091044594755,三维动画制作,16.683192970424162,调色流程,7.3697014864918335,高度额责任心,0.6042712367888537,,,,,,,,,,,,
财务BP,敢挑战,27.478974306958893,基本财务会计知识,24.565671621639467,财务类分析测算模型,23.583044756773887,会计从业资格,19.652537297311575,会计初级证书,14.73940297298368,计划性,5.181402351198279,决策力,4.0638068854329354,责任性,3.3737437757051643,化办公软件,3.1955326276525007,组织协调力,2.582659114545168
财务BP管培生/财务分析管培生/财务管培生/财务审计管培生,公司财务分析,29.478805945967345,积极主动,22.268420433408828,1年以上工作经验,17.842580595663613,职业资格证书,17.496204300620207,会计理论知识,17.3100008409854,化办公软件,16.582223365115677,预算管理,14.739402972983672,人际交往,14.274702153478051,敏感性,11.26434671507266,财务软件,9.440482014464141
财务运营,持续的推动力,97.28005962169223,目标意识,50.8736901180391,维系客户粘度,29.478805945967345,英文网站,29.478805945967345,了解公司产品,23.480094963513427,对各项流程,14.739402972983672,文案写作功底,13.128933576147237,电子产品,12.297057732296214,vlog,12.282835810819728,事项进行总结输,9.826268648655782
质量管理员/质量测试员/质检员,工作规划,24.565671621639456,风险识,19.114287484110196,电脑操作即,8.140743150551268,总结分析,3.964518810391919,快速适应,3.959856300981827,问题解决,3.6812088700253045,高度额责任心,1.6113899647702767,办公室自动化,1.378291539489637,逻辑思考力,1.1985791977430924,执行力,0.6221367514817034
资产保全员/资产催收员,职业道德操守,35.924695930710385,互联网应用3,23.583044756773887,抗压性好5,20.582108776721768,普通话标准,9.10054771487798,工作责任心,8.566323160573264,电脑操作即,8.140743150551268,积极主动,5.680719498318577,口齿清晰,5.580837534061296,极富团队合作精神,1.0493442563829074,效沟通技巧,0.9797884753068137
资产管理员,价值观吻,41.78870490919965,券商业务,29.47880594596734,宏观经济,22.529787667733295,证券交易基础,20.655011973564655,思维敏捷,11.987027043756795,书面表达,5.28871199149546,团队意识,3.4798286443271844,word文档,3.124736857579866,语言表达,2.9490177490406024,逻辑思考力,2.4199884754431964
跨境电商运营/跨境产品运营/亚马逊运营/速卖通运营/阿里国际站运营,沟通2,44.47182465597031,详情页策,29.47880594596735,懂外贸知识,13.265462675685306,诚信敬业,10.857255688011183,运营经验,9.97176943234666,办公操作软件,8.842448335273634,正形象气质,8.193940392660826,结果导向思维,7.796299264323544,html5css,7.174248690178162,主动沟通意识,5.502175199177552
软件测试工程师,理论基础知识,212.80432475102523,软硬件测试流程,136.80516446341022,测试理论,115.33966684250305,测试方法,100.95921522421189,测试流程,97.09584445972318,设计方法,90.16162952482802,selenium,89.47202948469666,bug管理,81.06671635141022,linux系统,78.49631304390414,功能测试,74.59338356886754
运维工程师/运维开发工程师,linux操作命令4,43.527177270519616,计算机基本操作原理,41.27032832435427,网络基础架构,36.84850743245917,gin,36.66402990794375,ansible,34.11959253043538,自我发展,31.112143657634775,操作命令,24.119023046700548,sql语言编写,22.77907732188385,协助研发同事定位,22.109104459475503,代码习惯,21.99310986148031
配货员/理货员/拣货员/发货员,以上文化程度,17.90148372353859,进取心,4.420089049875409,,,,,,,,,,,,,,,,
采购总监/采购经理/采购主管/采购专员/采购助理/采购工程师,参与过项目采购,29.47880594596735,学社团,29.47880594596735,付款方式,25.79395520272143,语言文字表达,25.2675479536863,学会部经历,24.565671621639456,采购数据,23.58304475677388,交货日期,22.10910445947551,市场动向,18.424253716229593,英语4级,18.323038301284136,实习经验,13.12682986244668
金融产品经理,股票投,24.565671621639467,自控力,17.857562955090156,产品运作方式,17.281414452049372,自制力,16.667058758084146,项目计划,16.396811268680338,业务敏感度,15.102459715222862,数字方面,14.73940297298368,销售意识,14.236791916583176,国内外资本市场,12.013413960003122,商务交流,11.791522378386944
金融分析师,业务分析,61.25736668201978,商业洞察力,29.47880594596734,金融机构,18.42425371622959,文案功底,17.200612958727657,axcure,16.99558119760275,股票软件,16.28453816565995,评级行业,15.783492086638482,财务分析,11.13014444174847,研究分析,9.54498213770073,语言沟通,8.475737926259491
金融服务讲师/金融咨询顾问,国内期货,16.447286876101767,新鲜事务,14.467215126668261,口齿清晰,9.30139589010216,性格坚韧,8.833381742387171,资源拓展整合,7.784101529603676,快速适应,5.93978445147274,分析解决问题,5.072200985005451,团队意识,3.4798286443271844,思维敏捷,3.4248648696447987,普通话标准,3.4127053930792415
银行客户经理,普通话标准,22.751369287194944,积极上进,20.235982354170783,办公计算机操作,11.670704609105949,效沟通技巧,8.981394356979127,工作态度端正,6.810583041771995,进取心,4.420089049875409,沟通表达理,1.939168311825484,职业道德,1.7506568228766073,团队精神6,1.104054612526912,抗压性,1.0902739292563677
银行柜员,沟通表达理,4.6540039483811615,抗压性,3.270821787769103,服务意识足,1.1056660367383266,高度额责任心,0.966833978862166,极富团队合作精神,0.0,,,,,,,,,,
陈列员,三观正,38.51296874697781,170cm,37.76809224138915,160cm,27.873547463367228,时尚敏锐度,26.256629709426303,身材好,14.137462126290988,语言表达,3.538821298848724,沟通表达理,1.5513346494603872,逻辑思考力,1.027353598065508,高度额责任心,0.4028474911925692,团队意识,0.0
风控师,基金公司业务,29.478805945967355,办公室行政管理知识,15.842166829227006,逻辑条理,12.805081795876607,财务基础,12.55567565044641,出差2.原则性,9.826268648655786,电脑操作即,8.140743150551268,认知水平,7.990985839064475,网络知识,7.713099162153683,工作流程,6.706908190728395,英语口语,6.040623206205438
高铁乘警,17-30周岁,76.42315543092988,170cm,37.76809224138915,三观正,32.471718747451874,160cm,20.562453046746317,身材好,20.135173331384138,163cm,15.36632960484841,女160cm,13.645954969391124,沟综合素质,11.805495120281302,173cm,10.701437344846475,普通话标准,9.100547714877978
